frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
143,5.68,0.98,0.193,0.37,0.21,-0.196,0.031,0.20567926860758956,21.01523257068548,18.10248601711933
144,5.72,0.98,0.182,0.405,0.21,-0.202,0.031,0.14700003367391273,19.802272596851168,18.339302058693576
145,5.76,0.98,0.193,0.405,0.213,-0.202,0.039,0.1597006836727077,20.41984329028994,19.051509126575773
146,5.8,0.98,0.199,0.419,0.213,-0.205,0.035,0.18279692778940412,20.834586628968623,18.838258942906542
147,5.84,0.98,0.209,0.382,0.216,-0.199,0.039,0.2249444414116259,20.31994094479614,19.243960091415744
148,5.88,0.98,0.179,0.409,0.218,-0.2,0.053,0.18007478392595694,20.012246250733575,18.760063965775856
149,5.92,0.93,0.178,0.349,0.199,-0.202,0.058,0.20417649151939282,20.606067067735193,19.221082175569663
150,5.96,0.93,0.191,0.407,0.225,-0.201,0.056,0.17285375543364767,20.11218536111879,18.227451824103046
151,6.0,0.98,0.204,0.408,0.224,-0.209,0.062,0.15850659888500246,17.90027932742948,19.536888186197924
152,6.04,0.98,0.164,0.353,0.215,-0.214,0.062,0.22015699192839006,20.303940504246906,19.309324172533916
153,6.08,0.88,0.18,0.421,0.228,-0.217,0.062,0.17242589621904938,20.015993605114886,18.552897347853786
154,6.12,0.98,0.188,0.365,0.203,-0.208,0.054,0.21004970593273403,20.215835377248137,19.012890364171355
155,6.16,0.98,0.226,0.378,0.21,-0.221,0.051,0.23528783106364942,19.10654338178418,19.643064933965903
156,6.2,0.88,0.181,0.335,0.18,-0.209,0.05,0.23740789600093182,20.547749268472202,19.706344156134016
157,6.24,0.93,0.179,0.335,0.183,-0.225,0.058,0.2620976386829116,20.75427666771362,19.10235587565043
158,6.28,0.98,0.181,0.325,0.169,-0.22,0.056,0.2302226336722339,21.84353451252789,20.299999999999955
159,6.32,0.88,0.184,0.366,0.205,-0.221,0.055,0.24286297368674417,21.452505681155266,19.204166214652417
160,6.36,0.98,0.192,0.333,0.219,-0.211,0.059,0.31130521401767186,20.462648899885952,19.40231944897308
161,6.4,0.98,0.189,0.38,0.193,-0.203,0.062,0.17735534367288272,21.040199618824914,19.221082175569663
162,6.44,0.93,0.21,0.349,0.207,-0.212,0.058,0.2720427673812577,19.41262475813096,18.601075237738296
163,6.48,0.98,0.212,0.372,0.215,-0.207,0.059,0.2398853429448011,20.624257562394845,17.90027932742948
164,6.52,0.93,0.197,0.411,0.211,-0.209,0.054,0.1773743439676922,20.224737328331408,18.054362353736007
165,6.56,0.93,0.208,0.351,0.197,-0.219,0.058,0.2596518076438925,20.511947737842938,19.0
166,6.6,0.98,0.194,0.365,0.234,-0.203,0.058,0.24967015465902714,20.2121250738264,17.601136326953462
167,6.64,0.98,0.191,0.334,0.228,-0.207,0.064,0.2710163986188352,20.847062143141482,17.700282483621486
168,6.68,0.98,0.192,0.424,0.25,-0.21,0.069,0.19328861906803513,19.50640920313116,18.139735389470175
169,6.72,0.98,0.196,0.38,0.27,-0.193,0.075,0.2126246485237343,20.012246250733575,19.0
170,6.76,0.98,0.183,0.412,0.286,-0.189,0.076,0.23103660268836407,20.12013916452868,19.406442229321662
171,6.8,0.93,0.218,0.473,0.325,-0.198,0.075,0.21899499125280492,17.7002824836216,18.813027401245197
172,6.84,0.98,0.182,0.471,0.315,-0.183,0.067,0.20021903102301725,19.812369873389773,18.92141643746575
173,6.88,0.98,0.211,0.474,0.322,-0.198,0.065,0.2018978947586063,18.302458851203525,18.521878954360975
174,6.92,0.98,0.204,0.461,0.304,-0.191,0.062,0.1911334034273241,20.015993605114883,19.101047091717273
175,6.96,0.98,0.193,0.461,0.311,-0.188,0.067,0.17539050518867433,21.008569680013917,18.227451824103163
176,7.0,0.93,0.186,0.454,0.306,-0.183,0.071,0.16889693274213635,19.7205476597381,18.41738309315412
177,7.04,0.93,0.198,0.464,0.321,-0.189,0.072,0.1747662262763278,17.80702108720036,18.406792224610978
178,7.08,0.93,0.185,0.439,0.281,-0.191,0.068,0.15781714491235094,18.606719216455136,18.806647760831876
179,7.12,0.98,0.176,0.446,0.289,-0.185,0.065,0.15510742810723155,19.716236963477638,19.20416621465253
180,7.16,0.93,0.192,0.452,0.291,-0.192,0.07,0.1824330245967335,19.720547659737985,19.302331465395643
181,7.2,0.88,0.205,0.426,0.279,-0.193,0.067,0.1675548779092868,18.201098867925463,18.300273222004044
182,7.24,0.98,0.204,0.39,0.285,-0.194,0.068,0.22665549175318214,18.600268815261806,20.30024630392456
183,7.28,0.88,0.202,0.452,0.298,-0.195,0.073,0.17825815476640453,19.0,17.747675904185357
184,7.32,0.98,0.204,0.455,0.327,-0.194,0.071,0.17948264957319243,16.910647533432872,19.625493624365244
185,7.36,0.98,0.196,0.454,0.301,-0.208,0.074,0.1739262388348174,17.700000000000045,19.012890364171355
186,7.4,0.98,0.2,0.435,0.31,-0.196,0.07,0.2334903131211638,19.001052602421794,18.313383084509603
187,7.44,0.98,0.226,0.462,0.323,-0.189,0.072,0.20718541729509626,18.60430057809206,19.61249601657068
188,7.48,0.98,0.208,0.426,0.307,-0.195,0.071,0.2497005232087654,20.09999999999991,20.108953229842694
189,7.52,0.98,0.189,0.441,0.283,-0.195,0.075,0.17756726054749983,18.90105817143578,18.445866745696694
190,7.56,0.98,0.205,0.45,0.307,-0.188,0.074,0.202998757140087,18.61316738225928,18.20439507371771
191,7.6,0.93,0.195,0.445,0.291,-0.193,0.071,0.19742679286328607,19.50640920313116,17.62838619953627
192,7.64,0.98,0.245,0.423,0.307,-0.199,0.072,0.2564926856955264,18.50027026829608,17.60710084028591
193,7.68,0.93,0.232,0.447,0.334,-0.191,0.075,0.25907879437648756,17.302600960549324,17.328877632437777
194,7.72,0.98,0.192,0.417,0.3,-0.193,0.068,0.25099322422529646,18.617196351760402,17.223530416264886
195,7.76,0.88,0.2,0.423,0.279,-0.189,0.067,0.24479328858830435,19.309324172533916,16.900295855398486
196,7.8,0.93,0.209,0.416,0.278,-0.194,0.063,0.23483530940608566,19.906280415989297,18.432851108822078
197,7.84,0.93,0.206,0.415,0.29,-0.197,0.065,0.23630120983775693,20.500975586542218,19.051509126575773
