frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
81,3.2,0.98,0.141,0.26,0.177,-0.142,-0.066,0.28581368477521485,19.91230775173992,22.663847863944046
82,3.24,0.98,0.15,0.249,0.175,-0.14,-0.068,0.29385534792682655,20.35313243704764,23.15534495532297
83,3.28,0.98,0.156,0.235,0.171,-0.142,-0.066,0.29718092842047583,20.649455198624466,22.86328935214699
84,3.32,0.98,0.153,0.252,0.176,-0.143,-0.067,0.29739676563647616,20.86264604502509,22.443707358633933
85,3.36,0.98,0.157,0.244,0.179,-0.144,-0.067,0.3013162200437437,21.470910553583938,22.63183598385239
86,3.4,0.98,0.168,0.263,0.184,-0.143,-0.067,0.3054259338021867,21.35649784023591,22.92182366217834
87,3.44,0.98,0.163,0.25,0.182,-0.139,-0.069,0.30683282911333454,21.5204553855164,23.50531854708632
88,3.48,0.98,0.153,0.248,0.184,-0.142,-0.067,0.31076668391845996,22.030206535572972,22.80087717610877
89,3.52,0.98,0.164,0.246,0.182,-0.143,-0.069,0.32159908072796495,19.81161275615895,23.51361307838504
90,3.56,0.98,0.159,0.227,0.177,-0.14,-0.071,0.3197704050676081,21.242645786248094,24.20330555936528
91,3.6,0.98,0.152,0.216,0.172,-0.139,-0.071,0.3031052828581955,22.03020653557296,24.912848090894876
92,3.64,0.98,0.164,0.217,0.173,-0.147,-0.074,0.3198798355603966,21.242645786247984,25.60488234692742
93,3.68,0.98,0.177,0.224,0.17,-0.157,-0.074,0.3211441100961795,18.416568627190046,23.50531854708632
94,3.72,0.98,0.132,0.247,0.181,-0.16,-0.07,0.2911476557599637,19.731193577683122,18.826576959182
95,3.76,0.98,0.164,0.25,0.178,-0.159,-0.067,0.3001106112837976,16.650825805346674,23.110603626906872
96,3.8,0.98,0.162,0.249,0.167,-0.158,-0.065,0.32419734222692165,17.82722636867552,18.702406262296886
97,3.84,0.98,0.134,0.225,0.162,-0.142,-0.068,0.33001532952565293,19.043371550227064,18.10027624098596
98,3.88,0.98,0.116,0.225,0.155,-0.135,-0.07,0.2724649376949581,23.970815588961536,23.22154172315001
99,3.92,0.98,0.148,0.197,0.14,-0.137,-0.076,0.30852716047566464,24.28373941550187,24.90020080240316
100,3.96,0.98,0.156,0.232,0.139,-0.137,-0.077,0.28086131521226504,22.910696191953708,22.380795338861347
101,4.0,0.98,0.18,0.289,0.111,-0.132,-0.079,0.24482981399302256,19.094763680129695,20.140009930484126
102,4.04,0.98,0.159,0.252,0.106,-0.125,-0.074,0.2357580354423676,17.5823775411632,22.507776433934986
103,4.08,0.98,0.133,0.225,0.103,-0.109,-0.064,0.28528846142139275,20.619650821485823,23.510423220350585
104,4.12,0.98,0.131,0.214,0.11,-0.089,-0.048,0.31710874559710933,23.04886114323222,25.701750913118783
105,4.16,0.98,0.123,0.243,0.119,-0.074,-0.034,0.2936179247620119,23.547823678633232,27.004629232781554
106,4.2,0.98,0.105,0.228,0.118,-0.071,-0.024,0.2982857247850605,24.558908770545976,24.81289987083327
107,4.24,0.98,0.093,0.213,0.119,-0.065,-0.009,0.30101128795524235,24.87267577081331,19.443507913954186
108,4.28,0.98,0.07,0.192,0.095,-0.048,0.005,0.30142823087814613,25.244603383693644,17.847408775505823
109,4.32,0.98,0.09,0.151,0.075,-0.042,0.021,0.3387030796614248,23.741314201197923,25.156311335328954
110,4.36,0.98,0.034,0.238,0.073,-0.018,0.033,0.24070611119093513,19.20416621465253,21.80206412246322
111,4.4,0.98,-0.078,0.409,0.067,0.018,0.05,0.20565930599480808,19.916073910286613,21.53346233191495
112,4.44,0.98,-0.142,0.429,0.074,0.054,0.056,0.2059608040398247,21.439449619801323,23.841140912297032
113,4.48,0.98,-0.223,0.226,0.075,0.12,0.062,0.2412631958314202,18.08009955724802,19.25097400133307
114,4.52,0.98,-0.206,0.069,0.035,0.125,0.083,0.28535913358839204,17.647946056127914,16.64331697709315
115,4.56,0.98,-0.21,0.01,0.021,0.108,0.098,0.3396245787483841,20.802163349036515,19.144189719076557
116,4.6,0.98,-0.204,0.001,0.006,0.103,0.101,0.3777114246943411,22.200000000000045,19.301036241611552
117,4.64,0.98,-0.208,0.079,0.01,0.088,0.104,0.32484675251548206,22.000227271553356,19.604081207748578
120,4.76,0.98,-0.228,0.138,0.055,0.079,0.085,0.32658597713241166,23.60762588656473,18.011385288200326
122,4.84,0.98,-0.211,0.078,0.061,0.043,0.046,0.3597300583593928,23.407691043757367,22.389506470666188
123,4.88,0.98,-0.188,0.095,0.073,0.045,0.036,0.330851153872023,23.01064970834157,23.078344827998386
124,4.92,0.98,-0.172,0.114,0.064,0.046,0.03,0.32232039705740095,23.330880823492237,23.231013753170608
125,4.96,0.98,-0.188,0.115,0.057,0.047,0.024,0.3152088706614723,22.707928130941337,23.436083290516024
126,5.0,0.98,-0.208,0.102,0.049,0.046,0.016,0.32869666616118043,23.0,23.162469643800964
127,5.04,0.98,-0.219,0.09,0.069,0.056,0.013,0.340966841192467,23.242202993692356,22.487774456357457
128,5.08,0.98,-0.239,0.108,0.082,0.051,0.007,0.37650587662136575,22.000227271553356,17.59318049699937
129,5.12,0.98,-0.191,0.451,0.155,0.06,0.008,0.30246038266762804,22.537524265100636,19.016834647227704
130,5.16,0.98,-0.088,0.573,0.178,0.047,-0.007,0.22398172443257702,23.61355542903273,19.00657780874821
131,5.2,0.98,-0.007,0.688,0.244,0.022,-0.013,0.08849855599140635,22.005681084665387,19.304144632694882
132,5.24,0.98,0.096,0.695,0.271,-0.005,-0.02,0.09451265684692423,23.810291892372998,18.70240626229677
133,5.28,0.93,0.077,0.729,0.3,-0.027,-0.029,0.1379068195648362,26.010959228755954,21.108529081866433
134,5.32,0.88,0.137,0.739,0.375,-0.041,-0.034,0.1429098691244623,26.096934685897466,21.600231480241153
135,5.36,0.98,0.131,0.715,0.428,-0.057,-0.033,0.13739156492170734,24.286004199950135,19.92034136253692
136,5.4,0.98,0.184,0.739,0.569,-0.056,-0.043,0.16982703481124245,25.89845555240703,19.026297590440446
137,5.44,0.98,0.231,0.715,0.692,-0.076,-0.047,0.19220411384716338,23.915058017909892,18.780841301709483
138,5.48,0.98,0.185,0.702,0.763,-0.1,-0.044,0.20662191521612774,18.7259178680245,20.540691322348415
139,5.52,0.98,0.186,0.681,0.781,-0.108,-0.055,0.2593485365256663,20.240800379431704,21.03734774157616
140,5.56,0.98,0.21,0.664,0.782,-0.104,-0.065,0.243067204621561,19.250974001333027,24.1505693514666
141,5.6,0.98,0.227,0.665,0.77,-0.103,-0.066,0.25279246088491664,15.924823389915515,20.492193635626286
142,5.64,0.98,0.219,0.687,0.743,-0.105,-0.065,0.25177963986366747,17.267889274604546,19.11570035337445
143,5.68,0.98,0.198,0.633,0.73,-0.105,-0.061,0.25187610604507826,15.660459763365825,15.638733964103384
144,5.72,0.98,0.184,0.632,0.743,-0.107,-0.057,0.24735683615192286,14.430869689661812,16.315023751132024
145,5.76,0.98,0.21,0.608,0.738,-0.112,-0.06,0.2564061484870067,18.8600106044509,22.99608662359748
146,5.8,0.98,0.233,0.592,0.733,-0.115,-0.068,0.22234033114656437,17.348775172904805,25.47017864091253
147,5.84,0.98,0.246,0.579,0.707,-0.114,-0.081,0.22969143573751272,18.7757822739827,22.56213642366341
148,5.88,0.98,0.237,0.553,0.724,-0.114,-0.08,0.17387167865946127,17.947701802737946,25.17180962902749
149,5.92,0.98,0.222,0.578,0.706,-0.127,-0.085,0.2023693969050846,19.557607215607938,23.561409125941516
150,5.96,0.98,0.192,0.568,0.727,-0.127,-0.085,0.17057099124290176,21.567568244936634,24.73701679669562
151,6.0,0.98,0.187,0.577,0.73,-0.117,-0.088,0.17163829663095015,19.41777536176587,22.38079533886146
152,6.04,0.98,0.172,0.586,0.684,-0.108,-0.098,0.1628461660641795,20.715211801958464,22.408257406590057
153,6.08,0.98,0.166,0.607,0.622,-0.098,-0.101,0.1785841082250859,20.71834935510066,29.260553651631458
154,6.12,0.98,0.157,0.578,0.58,-0.084,-0.107,0.18412448867702672,20.518284528683274,27.33367885960473
155,6.16,0.98,0.151,0.57,0.529,-0.077,-0.109,0.17222365013486204,22.760711763914617,27.234169713798902
156,6.2,0.88,0.103,0.48,0.379,-0.068,-0.106,0.14601260831447244,20.8904284302644,23.702320561497796
157,6.24,0.88,0.068,0.454,0.325,-0.057,-0.107,0.16754344435868418,22.337860237722026,26.459969765666813
158,6.28,0.88,0.15,0.55,0.344,-0.052,-0.093,0.1795480749796263,19.78206258204633,26.169065707434054
161,6.4,0.98,0.122,0.546,0.531,-0.057,-0.054,0.1634109204111551,19.93037882229045,29.828342226815153
163,6.48,0.98,0.08,0.565,0.719,-0.062,-0.004,0.1704302285239625,17.307223925286408,28.314307337457574
164,6.52,0.98,0.07,0.56,0.741,-0.05,0.011,0.17236778982791576,18.713097017864296,27.702887936097856
165,6.56,0.98,0.089,0.533,0.764,-0.04,0.03,0.17147255718579738,18.15406290613771,22.800219297190935
174,6.92,0.88,-0.002,0.432,0.787,-0.012,0.171,0.19009470590445943,20.500243900988107,28.380979546167925
175,6.96,0.88,0.01,0.437,0.772,-0.032,0.191,0.1826964771605252,20.300985197768068,26.608457302143616
176,7.0,0.98,-0.0,0.45,0.768,-0.058,0.212,0.1851441762792149,20.500243900988107,27.663152387245994
177,7.04,0.88,0.056,0.474,0.762,-0.08,0.224,0.17886229678703175,19.50640920313116,22.20810662798603
178,7.08,0.98,0.092,0.519,0.758,-0.087,0.222,0.16833519281882162,24.220652344641795,24.053274205396647
179,7.12,0.88,0.167,0.542,0.737,-0.097,0.221,0.1675620054370885,19.309324172533803,22.14429949219451
181,7.2,0.88,-0.052,0.541,0.65,-0.07,0.179,0.1836431378736466,23.226062946612412,23.88388578100301
182,7.24,0.88,-0.097,0.501,0.543,-0.019,0.126,0.1773404593583343,19.85799587068123,26.870057685088838
183,7.28,0.93,-0.103,0.494,0.504,0.009,0.083,0.1853970392707231,21.75591873490973,27.60615873315224
184,7.32,0.88,-0.082,0.503,0.515,0.028,0.046,0.19243263841784164,22.109726366465964,23.777510382712393
185,7.36,0.88,-0.065,0.518,0.488,0.024,0.028,0.20414669376410569,25.70311265197286,20.704105872990503
186,7.4,0.88,-0.037,0.524,0.473,0.025,0.001,0.20920068303097933,26.34862425251075,18.768324379123506
187,7.44,0.88,0.018,0.551,0.487,0.016,-0.033,0.2119435672787425,24.300205760445916,21.294130646729908
188,7.48,0.88,0.101,0.522,0.501,0.011,-0.07,0.2151355638336944,24.62458121471321,18.487833837418567
189,7.52,0.88,0.208,0.548,0.52,0.005,-0.098,0.2072551814948068,23.224340679554192,22.305604676852028
190,7.56,0.98,0.247,0.511,0.533,0.007,-0.124,0.2076138586036757,25.035374972226666,26.043233286210835
195,7.76,0.88,0.228,0.542,0.453,0.006,-0.222,0.14115082578733093,26.06338427756456,20.704105872990503
196,7.8,0.98,0.158,0.519,0.428,0.006,-0.232,0.1728105017317462,20.796634343085422,19.337269714207384
197,7.84,0.93,0.116,0.505,0.381,0.042,-0.242,0.17238733778815907,21.455302374937457,18.133394607739522
198,7.88,0.98,0.097,0.459,0.323,0.066,-0.247,0.186378069559933,21.73476477903544,18.431766057543104
199,7.92,0.98,0.035,0.413,0.236,0.119,-0.247,0.22382637584211523,23.4610315203744,18.939112967612864
200,7.96,0.98,0.03,0.39,0.199,0.104,-0.228,0.22308073360904346,22.49555511651136,19.66214637317104
201,8.0,0.98,0.048,0.396,0.197,0.097,-0.225,0.21437502112378035,21.12652361369467,20.80793118020155
202,8.04,0.98,0.09,0.433,0.202,0.095,-0.233,0.20376662406361767,21.004047229046126,22.18220007122833
203,8.08,0.98,0.087,0.475,0.213,0.107,-0.257,0.20583708597574285,24.005416055548793,22.029298672449823
204,8.12,0.98,0.139,0.479,0.257,0.087,-0.28,0.2052555714106668,21.953815158190586,22.322186272854136
205,8.16,0.98,0.153,0.506,0.322,0.081,-0.318,0.2272585825990978,23.041918322917528,22.98042645383244
206,8.2,0.98,0.178,0.525,0.394,0.05,-0.349,0.2285390120930122,21.567568244936634,22.299103120977723
207,8.24,0.98,0.166,0.545,0.457,0.049,-0.395,0.24408752597143724,21.783020910791954,15.84455742518537
208,8.28,0.98,0.178,0.553,0.458,0.04,-0.439,0.2539050038147158,22.61769218996491,18.24965753103323
209,8.32,0.93,0.177,0.555,0.475,0.031,-0.48,0.2832712716869893,23.569683918118265,14.866068747318577
210,8.36,0.98,0.164,0.551,0.482,0.021,-0.505,0.3036980746341035,25.526456863419174,12.371337841963621
211,8.4,0.98,0.162,0.543,0.497,0.016,-0.526,0.3076904159129171,26.09233603953459,15.321227104902542
212,8.44,0.88,0.187,0.555,0.51,0.006,-0.539,0.2988703338330322,27.03849108215922,15.673225577397945
213,8.48,0.88,0.198,0.548,0.565,-0.001,-0.567,0.2903566887154825,24.085265205100058,14.527904184706086
214,8.52,0.88,0.253,0.513,0.607,0.003,-0.594,0.31305729700453244,20.378910667648455,14.35618333680651
215,8.56,0.88,0.245,0.502,0.619,-0.021,-0.595,0.3153594014784876,23.0705439901186,19.9699774661866
216,8.6,0.98,0.242,0.498,0.632,-0.024,-0.61,0.32397656428456284,25.00079998720039,20.270421801235425
217,8.64,0.98,0.231,0.47,0.639,-0.023,-0.62,0.3274158787265501,23.771621736852577,16.029036153181515
218,8.68,0.98,0.239,0.466,0.653,-0.014,-0.629,0.3232819790205951,24.646500765828858,21.02379604162867
219,8.72,0.98,0.258,0.443,0.656,-0.014,-0.633,0.3025913429238961,19.321749403198538,20.304925510821217
220,8.76,0.88,0.308,0.407,0.669,-0.008,-0.642,0.310801174879015,22.58539350996563,20.05841469309079
221,8.8,0.88,0.25,0.425,0.689,0.016,-0.653,0.3233551493399419,20.120139164528737,14.179210133149134
222,8.84,0.88,0.249,0.446,0.702,0.024,-0.656,0.31286625207239294,22.624102192131243,14.780054127099838
223,8.88,0.88,0.235,0.451,0.717,0.039,-0.66,0.3192299976020534,22.246348014898906,17.41522322567243
224,8.92,0.98,0.244,0.469,0.729,0.064,-0.661,0.34158061059243344,18.329484444468182,14.453373308677818
225,8.96,0.98,0.204,0.476,0.723,0.086,-0.652,0.35762815693070876,21.345959805077833,13.413426109685746
226,9.0,0.88,0.183,0.441,0.724,0.094,-0.633,0.35828021092178497,21.446211786700253,17.10818517552343
227,9.04,0.98,0.165,0.412,0.702,0.083,-0.607,0.3371152021643501,23.65438648538572,24.052026941611388
228,9.08,0.98,0.241,0.029,-0.132,-0.106,-0.524,0.3180617163747116,24.78245347014707,20.30394050424699
230,9.16,0.98,0.213,0.095,-0.147,-0.098,-0.484,0.26070852319731846,27.275263518433636,22.278464938141465
231,9.2,0.98,0.201,0.112,-0.108,-0.086,-0.472,0.2814515593180246,26.564638149239016,23.224555969921116
232,9.24,0.98,0.211,0.123,-0.099,-0.078,-0.463,0.28832874772345424,25.78992051170385,29.02430016382823
233,9.28,0.98,0.199,0.096,-0.1,-0.072,-0.451,0.2923724910280461,26.40075756488817,23.289911979224005
234,9.32,0.98,0.233,0.091,-0.1,-0.074,-0.431,0.28399052820025555,26.89721175140651,25.371243564319002
235,9.36,0.98,0.236,0.175,-0.074,-0.076,-0.411,0.2522569324836037,25.00079998720039,24.771758112818734
236,9.4,0.98,0.294,0.258,-0.062,-0.086,-0.379,0.19203586832928868,26.725456029785462,24.742069436488155
237,9.44,0.98,0.208,0.199,-0.112,-0.1,-0.344,0.13622807480490262,25.756164310704293,27.915945264310867
241,9.6,0.98,0.364,0.164,-0.046,-0.189,-0.136,0.1868630131261618,26.445793616376957,25.82401982651029
242,9.64,0.98,0.322,0.153,-0.008,-0.218,-0.089,0.21024022210932877,26.820887382784356,23.764048476638028
243,9.68,0.88,0.169,0.045,-0.106,-0.077,-0.149,0.18714395539613735,29.698653168115207,26.78077668776626
245,9.76,0.88,0.208,0.098,-0.017,-0.115,-0.083,0.21261799774728998,29.410882339705484,28.399999999999977
250,9.96,0.98,0.242,0.188,0.154,-0.224,0.026,0.26744390758226333,27.12802978470773,26.803917624108625
251,10.0,0.98,0.241,0.241,0.176,-0.246,0.052,0.24724469738273452,29.430766214966177,27.06584563615187
252,10.04,0.98,0.252,0.288,0.185,-0.3,0.08,0.24713805349226955,28.142672225643302,27.387953556262588
253,10.08,0.98,0.223,0.266,0.192,-0.288,0.085,0.15444656360375053,23.55525419094419,25.203174403237313
254,10.12,0.98,0.189,0.526,0.201,-0.275,0.089,0.036529734187149596,22.42231031807369,27.77948883618996
255,10.16,0.98,0.196,0.524,0.219,-0.293,0.1,0.04034712728934095,23.317375495539753,27.542694131112242
256,10.2,0.98,0.259,0.481,0.201,-0.292,0.103,0.052546632995851564,28.011783234917498,22.91767876552955
257,10.24,0.98,0.209,0.305,0.181,-0.3,0.111,0.12436163782277423,21.294130646729908,22.70198229230207
258,10.28,0.98,0.212,0.311,0.178,-0.302,0.115,0.1575191382508468,22.94776677587599,26.612027356065923
259,10.32,0.98,0.232,0.331,0.185,-0.312,0.12,0.18678255252896847,23.03757799769755,28.214358046923486
260,10.36,0.98,0.246,0.336,0.203,-0.325,0.13,0.20641077599381064,23.22154172315007,28.11778796420506
261,10.4,0.98,0.247,0.357,0.228,-0.341,0.143,0.22277761814017638,22.70352395554475,25.738104048278235
262,10.44,0.98,0.24,0.373,0.24,-0.357,0.16,0.22999486173105058,23.13114783144143,23.875719884434975
263,10.48,0.98,0.263,0.385,0.267,-0.367,0.18,0.2309660098680163,21.986586820150126,22.343007854807727
264,10.52,0.98,0.265,0.429,0.306,-0.366,0.196,0.28651982974071993,21.326509325250495,18.106904760339333
265,10.56,0.98,0.249,0.428,0.34,-0.361,0.206,0.3465884380087326,22.697356674291303,18.553975315279473
266,10.6,0.98,0.317,0.457,0.361,-0.348,0.211,0.3401042334494269,27.247018185482286,18.809837851507382
295,11.76,0.98,0.469,0.138,0.075,-0.442,-0.28,0.3476720362632316,18.94967018182634,15.469001260585593
296,11.8,0.98,0.47,0.358,0.026,-0.444,-0.272,0.25266003897303146,17.18400418994363,20.707728026029233
297,11.84,0.98,0.415,0.371,0.023,-0.437,-0.261,0.20942180766542684,14.698639392814524,16.453874923555286
298,11.88,0.98,0.389,0.4,0.048,-0.403,-0.251,0.2044480845511622,16.468454693747066,18.83215335536541
299,11.92,0.98,0.378,0.412,0.082,-0.374,-0.236,0.20727287364570612,18.70106948813361,23.08679276123034
300,11.96,0.98,0.337,0.364,0.098,-0.353,-0.218,0.22250011475709905,14.20457672723844,19.325889371513973
301,12.0,0.98,0.339,0.347,0.132,-0.338,-0.205,0.24347213582125,14.675830470538925,21.12439348241743
302,12.04,0.98,0.327,0.313,0.153,-0.323,-0.198,0.257390317802897,15.885842753848605,19.23382437270335
303,12.08,0.98,0.298,0.316,0.15,-0.298,-0.189,0.27881896050598826,17.5171344688564,21.077238908357987
304,12.12,0.98,0.277,0.368,0.17,-0.262,-0.174,0.2700467686891193,19.278226059469137,19.062528688503058
305,12.16,0.98,0.318,0.362,0.197,-0.312,-0.159,0.2805851366264152,20.470710783946775,18.11767093199341
306,12.2,0.98,0.313,0.356,0.207,-0.311,-0.159,0.30234804568160445,19.946177578673986,19.481529714064997
307,12.24,0.98,0.304,0.354,0.2,-0.293,-0.151,0.298784066415524,21.02807646933028,21.73476477903543
308,12.28,0.98,0.282,0.33,0.169,-0.265,-0.14,0.2906553598458803,22.280484734403643,23.789283301520413
309,12.32,0.98,0.286,0.34,0.134,-0.267,-0.117,0.2290897221982036,18.18378398463871,23.165707414193033
310,12.36,0.98,0.281,0.279,0.088,-0.262,-0.094,0.2403292559522192,17.029973576021646,21.59560140398963
311,12.4,0.98,0.265,0.252,0.053,-0.256,-0.081,0.23138383728469525,19.85673689204745,19.209372712298592
312,12.44,0.98,0.211,0.269,-0.005,-0.232,-0.08,0.19704893293784603,16.510905486980416,18.23951753747882
313,12.48,0.98,0.168,0.324,-0.035,-0.21,-0.095,0.19821082994151248,16.600301202086573,19.349418595916568
314,12.52,0.98,0.18,0.334,-0.064,-0.188,-0.111,0.1881725488482178,15.820240200452034,16.901183390520256
315,12.56,0.98,0.154,0.322,-0.057,-0.16,-0.132,0.19903886079991628,21.100947846009102,21.942880394332988
316,12.6,0.98,0.192,0.154,-0.083,-0.147,-0.114,0.2640708823676165,17.7002824836216,21.2249852767911
317,12.64,0.98,0.179,0.135,-0.063,-0.131,-0.113,0.3127930655589876,20.724140512938092,21.095023109728988
318,12.68,0.98,0.144,0.116,-0.047,-0.122,-0.116,0.3318417333966224,20.706762180505102,24.84532149117824
319,12.72,0.98,0.14,0.093,-0.052,-0.116,-0.122,0.3494449154911017,21.722338732282022,25.649951267010255
320,12.76,0.98,0.127,0.069,-0.05,-0.112,-0.128,0.35202054601517385,24.54485689508082,25.89362855993724
321,12.8,0.98,0.119,0.081,-0.036,-0.111,-0.132,0.35378305225684614,25.367104683033894,23.920702330826277
322,12.84,0.98,0.117,0.094,-0.031,-0.122,-0.129,0.35448385984175634,25.285766747322466,24.418230894149517
323,12.88,0.98,0.156,0.262,-0.005,-0.134,-0.13,0.22325390800548256,22.77937663765192,17.87176544161204
324,12.92,0.98,0.208,0.383,0.04,-0.16,-0.128,0.2046871661281366,18.63866948041079,22.769497139814106
