frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
3132,125.24,0.98,1,-0.185,0.145,-0.1,0.274,-0.104,0.2,0.21,0.0,0.11,0.0,0.0,0.0,0.7,0.0,1.45,0.33,1.26,0.07,0.42,0.86,0.38,0.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23073528618236508,14.04314779527724,13.483693855913497
3133,125.28,0.98,1,-0.156,0.133,-0.096,0.285,-0.101,0.1,0.13,0.0,0.11,0.0,0.0,0.0,0.72,0.0,1.47,0.61,0.94,0.06,0.24,0.57,0.38,0.35,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21556557610543417,11.960351165413257,12.406449935416633
3134,125.32,0.98,1,-0.146,0.041,-0.104,0.277,-0.104,0.09,0.36,0.0,0.08,0.0,0.0,0.0,0.75,0.0,1.69,0.78,1.17,0.25,0.22,0.61,0.22,0.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26425425756398135,14.522052196573322,8.649277426467489
3135,125.36,0.98,1,-0.203,0.082,-0.102,0.271,-0.106,0.17,0.62,0.0,0.22,0.0,0.0,0.0,0.77,0.0,1.78,0.64,1.01,0.46,0.03,0.69,0.55,0.29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24445513351142217,13.671868928569987,10.295630140986987
3136,125.4,0.98,1,-0.173,0.045,-0.104,0.276,-0.106,0.28,0.69,0.0,0.49,0.0,0.0,0.0,0.81,0.0,1.84,0.48,1.09,0.46,0.16,0.65,0.55,0.61,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24336933564356844,13.60661603779573,8.139410298049853
3137,125.44,0.98,1,-0.185,0.037,-0.097,0.287,-0.107,0.35,0.6,0.0,0.46,0.0,0.0,0.0,0.62,0.0,1.84,0.48,0.9,0.27,0.21,0.51,0.33,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2529433174022963,12.727922061357878,7.983107164506766
3138,125.48,0.98,1,-0.175,0.045,-0.098,0.281,-0.106,0.35,0.56,0.0,0.39,0.0,0.0,0.0,0.47,0.0,1.82,0.4,0.84,0.0,0.37,0.3,0.17,0.88,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25797327368663553,13.124023773218335,8.104936767180845
3139,125.52,0.98,1,-0.206,0.106,-0.101,0.288,-0.106,0.41,0.77,0.0,0.2,0.0,0.0,0.0,0.63,0.0,1.78,0.47,0.91,0.0,0.25,0.44,0.17,0.85,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2598882788228949,13.781872151489479,8.683317338436995
3140,125.56,0.98,1,-0.227,0.109,-0.104,0.286,-0.11,0.45,0.98,0.0,0.18,0.0,0.0,0.0,0.61,0.0,1.73,0.58,1.15,0.0,0.36,0.62,0.56,0.78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27529644175631557,11.907980517283315,9.360555539069292
3141,125.6,0.98,1,-0.204,0.068,-0.11,0.273,-0.109,0.6,1.12,0.0,0.11,0.0,0.0,0.0,0.64,0.0,1.82,0.75,1.16,0.0,0.32,0.75,0.39,0.74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24563776815149882,12.45792920191804,10.783784122468317
3142,125.64,0.98,1,-0.217,0.11,-0.103,0.278,-0.106,0.55,0.8,0.0,0.02,0.0,0.0,0.0,0.78,0.0,1.99,1.22,0.91,0.37,0.34,1.02,0.68,0.65,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.245058488044146,12.788275880665003,11.936917525056455
3143,125.68,0.98,1,-0.192,0.097,-0.106,0.277,-0.106,0.47,0.79,0.0,0.12,0.0,0.0,0.0,1.11,0.0,2.07,0.94,0.82,0.37,0.21,1.08,0.55,0.58,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2438454058807819,12.6570138658373,9.837174391053532
3144,125.72,0.98,1,-0.188,0.08,-0.119,0.273,-0.107,0.43,0.58,0.0,0.15,0.0,0.0,0.0,1.37,0.0,2.37,0.72,0.9,0.37,0.09,1.3,0.82,0.68,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25322242486476176,12.986916493147994,9.68400743494139
3145,125.76,0.98,1,-0.209,0.145,-0.115,0.288,-0.104,0.4,0.55,0.0,0.33,0.0,0.0,0.0,1.27,0.09,2.35,0.08,0.99,0.0,0.07,1.08,0.74,0.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23489406796878,11.510864433221338,8.926925562588767
3146,125.8,0.98,1,-0.191,0.123,-0.117,0.278,-0.103,0.36,0.43,0.0,0.21,0.0,0.0,0.0,1.37,0.09,2.2,0.58,1.22,0.0,0.15,1.2,0.47,0.93,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25868034505075416,12.756566936288193,9.024411338142738
3147,125.84,0.98,1,-0.208,0.091,-0.117,0.273,-0.105,0.36,0.29,0.0,0.18,0.0,0.08,0.0,1.28,0.09,1.65,0.58,1.18,0.13,0.14,1.01,0.3,0.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24447074687283982,12.050311199301039,10.816653826391965
3148,125.88,0.98,1,-0.169,0.133,-0.113,0.282,-0.112,0.38,0.23,0.0,0.0,0.0,0.08,0.0,1.39,0.0,1.39,0.77,1.13,0.13,0.14,0.84,0.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26266536364822685,13.736447866897691,9.05207158610662
3149,125.92,0.98,1,-0.152,0.117,-0.108,0.296,-0.106,0.38,0.0,0.0,0.01,0.0,0.08,0.0,1.27,0.0,1.36,0.44,0.74,0.13,0.0,0.74,0.1,0.87,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26050589135174085,10.304368005850792,9.684007434941446
3150,125.96,0.98,1,-0.16,0.096,-0.114,0.286,-0.112,0.18,0.0,0.0,0.01,0.0,0.0,0.0,1.44,0.0,1.44,0.39,0.59,0.0,0.0,0.58,0.2,0.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29183092280367373,11.001818031580052,11.475626344561753
3151,126.0,0.98,1,-0.171,0.092,-0.115,0.297,-0.106,0.09,0.01,0.0,0.01,0.0,0.0,0.0,1.32,0.0,1.16,0.18,0.64,0.0,0.0,0.64,0.69,0.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.282370559351388,10.701868995647489,10.94440496326774
3152,126.04,0.98,1,-0.166,0.086,-0.115,0.286,-0.111,0.07,0.04,0.0,0.0,0.0,0.0,0.0,1.42,0.0,1.38,0.0,0.59,0.0,0.0,0.48,0.74,0.87,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2913725648709941,10.52330746486104,11.493476410555758
3153,126.08,0.98,1,-0.149,0.106,-0.11,0.285,-0.109,0.21,0.27,0.0,0.03,0.0,0.0,0.0,1.27,0.0,1.36,0.0,0.52,0.0,0.0,0.44,0.57,0.77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28418460418049374,10.307764064044107,9.968951800465316
3154,126.12,0.98,1,-0.224,0.118,-0.112,0.277,-0.107,0.41,0.42,0.0,0.03,0.0,0.0,0.0,1.4,0.0,1.68,0.21,0.61,0.0,0.0,0.38,0.23,0.86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2447630053791427,11.428035701729296,9.095603333479326
3155,126.16,0.98,1,-0.187,0.105,-0.116,0.283,-0.107,0.47,0.6,0.0,0.03,0.0,0.0,0.0,1.06,0.0,1.58,0.29,0.69,0.01,0.0,0.5,0.42,0.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2601933379561656,11.054863183232976,8.640023148117105
3156,126.2,0.98,1,-0.234,0.074,-0.118,0.277,-0.1,0.51,0.49,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.52,0.29,0.78,0.01,0.0,0.77,0.88,0.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24548695915020108,12.639620247459991,10.72800074571214
3157,126.24,0.98,1,-0.174,0.103,-0.118,0.284,-0.1,0.46,0.44,0.0,0.09,0.0,0.0,0.0,0.9,0.0,1.54,0.22,0.91,0.01,0.1,0.96,1.18,0.57,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26831088055908303,12.931357237351358,9.551963149007658
3158,126.28,0.98,1,-0.157,0.101,-0.129,0.27,-0.102,0.51,0.58,0.0,0.12,0.0,0.0,0.0,1.01,0.0,1.54,0.14,1.07,0.0,0.1,1.13,1.31,0.53,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27302414296412997,12.938701635017301,9.047651629014025
3159,126.32,0.98,1,-0.193,0.125,-0.127,0.273,-0.099,0.53,0.65,0.0,0.23,0.0,0.0,0.0,0.93,0.0,1.7,0.14,1.2,0.0,0.1,1.04,0.95,0.56,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2619300663057794,13.254433220624643,8.612781200053803
3160,126.36,0.98,1,-0.231,0.085,-0.121,0.282,-0.095,0.64,0.73,0.0,0.14,0.0,0.0,0.0,1.13,0.0,1.83,0.0,0.87,0.0,0.0,0.95,0.83,0.57,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24182508191899738,12.169634341261062,10.791200118615139
3161,126.4,0.98,1,-0.174,0.111,-0.129,0.279,-0.095,0.63,0.63,0.0,0.27,0.0,0.0,0.0,0.87,0.0,1.79,0.0,0.54,0.0,0.0,0.62,0.58,0.54,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2626431828107196,13.19734821848683,8.19999999999999
3162,126.44,0.98,1,-0.175,0.12,-0.122,0.273,-0.097,0.53,0.62,0.0,0.16,0.0,0.0,0.0,0.79,0.0,1.78,0.0,0.34,0.0,0.0,0.55,0.45,0.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25816284440946957,13.462912017836238,8.343260753446483
3163,126.48,0.98,1,-0.189,0.116,-0.131,0.28,-0.088,0.25,0.44,0.0,0.16,0.0,0.0,0.0,0.54,0.0,1.78,0.05,0.46,0.0,0.2,0.44,0.24,0.85,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2713859037694606,11.344161493913905,9.080198235721488
3164,126.52,0.98,1,-0.17,0.169,-0.117,0.294,-0.086,0.14,0.17,0.0,0.0,0.0,0.0,0.0,0.74,0.0,1.52,0.66,0.78,0.0,0.22,0.37,0.13,1.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2502677371712799,10.223991392797673,9.45938687230836
3165,126.56,0.98,1,-0.15,0.109,-0.116,0.291,-0.081,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,1.58,0.92,0.75,0.0,0.23,0.27,0.48,1.21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24574520102117664,10.607544484940917,9.552486587271432
3166,126.6,0.98,1,-0.178,0.1,-0.119,0.289,-0.08,0.18,0.21,0.0,0.0,0.0,0.0,0.0,0.42,0.0,1.63,1.17,0.68,0.0,0.03,0.35,0.34,1.19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24520764085617253,10.51189802081432,9.178779875342931
3167,126.64,0.98,1,-0.181,0.095,-0.125,0.291,-0.08,0.14,0.33,0.0,0.0,0.0,0.0,0.0,0.15,0.0,2.02,0.65,0.6,0.0,0.01,0.58,0.34,1.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2470593662660817,11.301769772916053,9.687620966986652
3168,126.68,0.98,1,-0.195,0.129,-0.12,0.291,-0.079,0.23,0.55,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.96,0.63,0.7,0.0,0.02,0.86,0.0,1.28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2424350610762407,12.503599481749246,9.924716620639638
3169,126.72,0.98,1,-0.168,0.124,-0.122,0.288,-0.08,0.29,0.38,0.0,0.0,0.0,0.0,0.0,0.24,0.0,2.11,0.33,0.51,0.1,0.02,0.9,0.0,1.12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23986505663363838,12.300406497347918,10.141498903022152
3170,126.76,0.98,1,-0.189,0.162,-0.111,0.291,-0.089,0.39,0.33,0.0,0.0,0.0,0.0,0.0,0.35,0.0,2.24,0.67,0.24,0.1,0.02,0.7,0.0,1.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25528469430381595,11.303981599418808,8.926925562588735
3171,126.8,0.98,1,-0.195,0.067,-0.12,0.292,-0.087,0.41,0.35,0.0,0.0,0.0,0.0,0.0,0.58,0.0,2.47,0.59,0.14,0.1,0.0,0.38,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23841726441214828,8.221921916437829,10.636728820459792
3172,126.84,0.98,1,-0.2,0.085,-0.104,0.282,-0.091,0.32,0.34,0.0,0.0,0.0,0.0,0.0,0.54,0.0,2.23,0.68,0.14,0.26,0.0,0.11,0.0,0.76,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22721509491970415,12.666885963013979,9.650906693155884
3173,126.88,0.98,1,-0.183,0.092,-0.106,0.284,-0.096,0.22,0.45,0.0,0.0,0.0,0.0,0.0,0.54,0.0,2.11,0.5,0.22,0.28,0.0,0.49,0.19,0.44,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23707323846584982,9.433981132056582,9.83107318658553
3174,126.92,0.98,1,-0.184,0.093,-0.112,0.281,-0.092,0.15,0.4,0.0,0.0,0.0,0.01,0.0,0.4,0.0,1.8,0.44,0.21,0.28,0.0,0.64,0.24,0.57,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23981734941001415,11.627553482998929,10.2961157724649
3175,126.96,0.98,1,-0.127,0.073,-0.111,0.287,-0.09,0.22,0.48,0.0,0.0,0.0,0.02,0.0,0.51,0.0,1.8,0.73,0.43,0.02,0.0,0.86,0.24,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24458763920666843,11.606894502837548,9.394147114027952
3176,127.0,0.98,1,-0.132,0.065,-0.114,0.284,-0.094,0.46,0.51,0.0,0.0,0.0,0.02,0.0,0.67,0.0,1.79,0.79,0.5,0.0,0.0,0.5,0.07,0.43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24793201480353516,11.122050170719447,9.339164844888462
3177,127.04,0.98,1,-0.21,0.055,-0.115,0.281,-0.093,0.49,0.48,0.0,0.0,0.0,0.03,0.0,0.9,0.0,1.9,0.99,0.74,0.0,0.0,0.4,0.12,0.22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24639970264582123,13.174596768022948,10.493807697875898
3178,127.08,0.98,1,-0.194,0.067,-0.11,0.279,-0.09,0.56,0.7,0.0,0.0,0.0,0.02,0.0,1.01,0.0,1.71,1.11,0.98,0.0,0.14,0.16,0.12,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24215697331339286,13.771347065556007,10.012991560967215
3179,127.12,0.98,1,-0.161,0.043,-0.124,0.276,-0.086,0.49,0.84,0.0,0.0,0.0,0.02,0.0,0.83,0.0,1.45,0.8,1.24,0.0,0.26,0.18,0.21,0.19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24918823040890717,14.422205101856045,9.420191080864504
3180,127.16,0.98,1,-0.194,0.052,-0.116,0.273,-0.097,0.46,0.69,0.0,0.0,0.0,0.0,0.0,0.71,0.0,1.57,0.55,1.31,0.01,0.26,0.14,0.19,0.38,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24015080496542512,11.02905254316979,9.552486587271432
3181,127.2,0.98,1,-0.182,0.084,-0.119,0.268,-0.103,0.31,0.54,0.0,0.0,0.0,0.09,0.0,0.77,0.0,1.31,0.31,1.21,0.01,0.11,0.14,0.47,0.44,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2462588073417189,12.478781991845171,9.339164844888447
3182,127.24,0.98,1,-0.2,0.075,-0.123,0.284,-0.099,0.28,0.4,0.0,0.0,0.0,0.09,0.0,1.12,0.0,1.19,0.75,1.16,0.01,0.0,0.23,0.36,0.31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2512123124339687,12.567418191498206,9.89797959181568
3183,127.28,0.98,1,-0.188,0.039,-0.116,0.27,-0.089,0.2,0.4,0.0,0.02,0.0,0.09,0.0,1.23,0.0,0.72,1.18,1.04,0.0,0.0,0.16,0.27,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2603817952716145,12.035364556173588,12.349089035228449
3184,127.32,0.98,1,-0.203,0.042,-0.13,0.272,-0.089,0.19,0.27,0.0,0.02,0.01,0.12,0.0,1.01,0.0,1.29,0.96,1.08,0.0,0.05,0.55,0.36,0.16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25100515815908014,12.924782396620781,10.27861858422619
3185,127.36,0.98,1,-0.149,0.061,-0.122,0.271,-0.084,0.14,0.2,0.0,0.02,0.01,0.12,0.0,0.57,0.0,1.51,0.6,0.97,0.0,0.1,0.59,0.49,0.71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23325854646263328,12.940247292845642,9.884331034521184
3186,127.4,0.98,1,-0.146,0.118,-0.112,0.282,-0.085,0.17,0.3,0.0,0.0,0.03,0.12,0.0,0.31,0.0,1.72,0.11,0.78,0.0,0.11,0.87,0.53,1.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2067110204144801,11.128791488746678,9.92471662063958
3187,127.44,0.98,1,-0.211,0.162,-0.107,0.281,-0.081,0.29,0.32,0.0,0.0,0.03,0.0,0.0,0.27,0.0,1.34,0.07,0.49,0.0,0.06,0.64,0.55,1.58,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19853551796699237,10.837435120913023,11.744360348694997
3188,127.48,0.98,1,-0.168,0.185,-0.113,0.273,-0.083,0.19,0.22,0.0,0.0,0.03,0.0,0.0,0.46,0.0,1.05,0.09,0.43,0.11,0.02,0.69,0.78,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2071424442733251,10.217631819555884,12.826924806827286
3189,127.52,0.98,1,-0.18,0.174,-0.107,0.288,-0.083,0.18,0.37,0.0,0.0,0.0,0.02,0.0,0.38,0.0,0.97,0.44,0.33,0.32,0.0,0.49,0.81,1.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20961922609790123,10.099999999999909,11.116204388189367
3190,127.56,0.98,1,-0.136,0.144,-0.112,0.285,-0.08,0.16,0.64,0.0,0.0,0.0,0.02,0.01,0.25,0.0,1.03,1.12,0.44,0.32,0.0,0.5,0.43,1.36,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21288951764070252,11.216059914248005,11.042191811411302
3191,127.6,0.98,1,-0.16,0.172,-0.11,0.285,-0.082,0.27,0.62,0.0,0.0,0.0,0.02,0.01,0.06,0.0,1.19,1.43,0.56,0.21,0.03,0.34,0.37,1.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22297198536984514,10.638138934982967,10.9881754627418
3192,127.64,0.98,1,-0.177,0.168,-0.106,0.268,-0.082,0.24,0.37,0.0,0.0,0.0,0.0,0.01,0.06,0.0,1.34,1.09,0.57,0.0,0.03,0.38,0.73,1.48,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20751299268999981,12.314625451064343,12.742448744256368
3193,127.68,0.98,1,-0.174,0.155,-0.104,0.271,-0.082,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1.53,0.64,0.65,0.0,0.14,0.46,1.09,1.53,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1639396915865723,11.054863183232976,10.517128885774865
3194,127.72,0.98,1,-0.136,0.035,-0.129,0.269,-0.082,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.27,0.0,1.7,0.24,0.6,0.0,0.26,0.53,0.93,1.53,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20485605021859515,15.12679741386129,9.982484660644369
3195,127.76,0.98,1,-0.196,0.085,-0.127,0.273,-0.088,0.31,0.36,0.0,0.0,0.0,0.01,0.0,0.65,0.0,1.68,0.7,0.85,0.02,0.26,0.41,0.48,1.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2496986298284114,13.34541119636266,9.141115905621156
3196,127.8,0.98,1,-0.206,0.134,-0.124,0.275,-0.089,0.56,0.6,0.0,0.0,0.0,0.01,0.0,1.08,0.0,1.54,0.48,0.86,0.02,0.15,0.16,0.59,0.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26142712026390835,12.986916493147994,8.590692637965791
3197,127.84,0.98,1,-0.187,0.059,-0.132,0.264,-0.088,0.76,0.59,0.0,0.0,0.0,0.01,0.0,1.03,0.0,1.36,0.64,0.8,0.25,0.04,0.3,0.46,0.43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27206316885880766,14.035668847618199,8.980534505250763
3198,127.88,0.98,1,-0.157,0.066,-0.107,0.274,-0.092,0.62,0.31,0.0,0.0,0.0,0.0,0.0,1.09,0.0,1.41,0.33,0.84,0.23,0.04,0.53,0.54,0.34,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26363577569908625,12.249489785293143,5.755866572463311
3199,127.92,0.98,1,-0.17,0.136,-0.109,0.272,-0.093,0.4,0.34,0.0,0.0,0.0,0.0,0.0,0.78,0.0,1.62,0.39,1.06,0.23,0.04,0.68,0.21,0.46,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26183221973939474,13.97032569412751,8.876936408468822
